flight_id,avg_boarding_no,total_boarding_passes
28884,4.5000,8
28885,12.0000,23
28887,21.5000,42
28889,11.0000,21
28893,42.0000,83
28895,20.5000,40
28898,41.0000,81
28900,41.5000,82
28902,34.5000,68
28904,19.5000,38
28907,37.0000,73
28909,48.5000,96
28912,15.0000,29
28913,12.5000,24
28915,28.5000,56
28917,29.5000,58
28919,42.5000,84
28921,49.0000,97
28923,47.0000,93
28926,49.0000,97
28928,41.5000,82
28929,11.5000,22
28932,42.5000,84
28933,49.0000,97
28934,37.5000,74
28935,13.5000,26
28938,43.0000,85
28939,15.0000,29
28940,41.0000,81
28941,45.5000,90
28942,27.0000,53
28943,37.0000,73
28946,37.5000,74
28948,28.5000,56
28949,38.5000,76
28953,27.0000,53
28956,16.0000,31
28958,45.0000,89
28960,29.0000,57
28961,40.5000,80
28962,34.0000,67
28964,28.0000,55
28965,38.5000,76
28966,40.5000,80
28968,17.5000,34
28973,17.0000,33
28975,38.5000,76
28976,37.5000,74
28979,36.0000,71
28980,42.5000,84
28982,22.5000,44
28984,18.0000,35
28985,39.5000,78
28986,32.0000,63
28990,40.0000,79
28992,38.5000,76
28993,15.5000,30
28995,16.5000,32
28999,37.0000,73
29000,39.0000,77
29001,14.0000,27
29005,32.5000,64
29006,41.5000,82
29007,27.0000,53
29010,27.5000,54
29012,33.0000,65
29075,14.5000,28
29080,15.5000,30
29081,19.5000,38
29082,13.0000,25
29083,13.5000,26
29084,15.5000,30
29085,16.0000,31
29087,14.5000,28
29093,17.0000,33
29095,16.0000,31
29096,17.0000,33
29097,17.0000,33
29098,19.5000,38
29100,18.5000,36
29103,19.0000,37
29105,15.5000,30
29107,11.0000,21
29109,18.0000,35
29112,15.0000,29
29114,17.5000,34
29115,15.5000,30
29117,19.0000,37
29122,15.0000,29
29124,17.0000,33
29125,15.5000,30
29126,15.0000,29
29127,14.5000,28
29129,13.5000,26
29131,18.5000,36
29134,15.5000,30
29135,17.5000,34
29136,42.0000,83
29138,38.0000,75
29140,20.0000,39
29141,48.5000,96
29142,14.5000,28
29145,49.0000,97
29146,39.5000,78
29147,32.5000,64
29148,46.0000,91
29149,42.5000,84
29150,15.0000,29
29151,27.0000,53
29157,15.5000,30
29158,19.0000,37
29160,43.5000,86
29162,40.5000,80
29163,44.0000,87
29164,38.5000,76
29169,38.0000,75
29170,43.5000,86
29175,38.0000,75
29176,42.5000,84
29177,43.0000,85
29178,15.5000,30
29182,38.0000,75
29183,37.5000,74
29186,41.0000,81
29187,45.0000,89
29189,48.5000,96
29193,22.0000,43
29195,43.5000,86
29197,4.0000,7
29203,24.0000,47
29204,42.0000,83
29206,39.0000,77
29207,4.0000,7
29208,37.5000,74
29210,36.5000,72
29215,25.5000,50
29219,45.5000,90
29220,42.0000,83
29221,46.0000,91
29222,36.0000,71
29226,39.0000,77
29228,36.5000,72
29230,38.0000,75
29231,5.5000,10
29232,19.0000,37
29233,38.0000,75
29234,49.0000,97
29235,31.5000,62
29236,37.0000,73
29238,41.5000,82
29239,53.0000,105
29244,37.5000,74
29246,14.0000,27
29247,37.0000,73
29248,30.5000,60
29249,40.0000,79
29250,4.5000,8
29256,10.5000,20
29257,5.0000,9
29258,1.0000,1
29260,13.0000,25
29261,9.0000,17
29262,4.5000,8
29263,5.0000,9
29270,5.5000,10
29271,3.0000,5
29273,12.0000,23
29275,9.0000,17
29276,11.5000,22
29277,2.0000,3
29279,8.5000,16
29283,8.0000,15
29286,6.0000,11
29287,4.5000,8
29288,11.5000,22
29289,9.0000,17
29293,8.5000,16
29294,12.5000,24
29295,5.0000,9
29296,6.0000,11
29299,8.0000,15
29301,7.0000,13
29302,10.0000,19
29306,12.0000,23
29307,4.0000,7
29309,4.0000,7
29310,4.5000,8
29313,10.5000,20
29314,15.0000,29
29317,11.0000,21
29319,4.0000,7
29320,10.0000,19
29323,9.0000,17
29330,8.0000,15
29331,17.5000,34
29334,10.5000,20
29335,12.5000,24
29337,10.5000,20
29338,12.0000,23
29340,16.5000,32
29341,12.5000,24
29342,10.0000,19
29343,10.0000,19
29347,9.0000,17
29348,11.0000,21
29351,10.0000,19
29353,15.5000,30
29433,4.0000,7
29435,11.0000,21
29436,7.0000,13
29439,13.0000,25
29442,11.0000,21
29443,8.5000,16
29444,12.0000,23
29446,4.5000,8
29448,4.5000,8
29450,11.5000,22
29452,3.5000,6
29454,9.5000,18
29457,2.0000,3
29477,6.0000,11
29479,19.5000,38
29483,23.0000,45
29484,5.5000,10
29485,17.0000,33
29487,20.5000,40
29489,17.0000,33
29490,9.5000,18
29491,21.0000,41
29494,8.5000,16
29495,19.0000,37
29499,3.0000,5
29501,13.5000,26
29502,15.5000,30
29503,9.0000,17
29504,7.0000,13
29506,1.5000,2
29507,5.5000,10
29510,10.5000,20
29511,9.5000,18
29516,8.5000,16
29518,4.5000,8
29519,7.5000,14
29521,16.5000,32
29523,11.0000,21
29524,5.5000,10
29525,13.5000,26
29527,12.0000,23
29529,8.0000,15
29530,8.0000,15
29531,7.5000,14
29532,11.0000,21
29533,7.5000,14
29537,8.0000,15
29538,8.5000,16
29539,12.5000,24
29540,4.0000,7
29541,4.5000,8
29543,3.5000,6
29545,7.5000,14
29546,13.5000,26
29550,4.5000,8
29551,12.0000,23
29556,12.0000,23
29558,5.5000,10
29560,10.0000,19
29561,9.5000,18
29562,12.0000,23
29563,10.5000,20
29565,10.0000,19
29566,11.0000,21
29567,6.5000,12
29568,4.5000,8
29573,4.0000,7
29577,5.5000,10
29581,10.0000,19
29582,9.0000,17
29584,8.0000,15
29585,11.0000,21
29590,3.5000,6
29591,7.0000,13
29593,11.0000,21
29594,9.5000,18
29598,7.5000,14
29601,8.0000,15
29602,11.5000,22
29606,9.0000,17
29607,6.5000,12
29609,5.5000,10
29611,8.5000,16
29612,10.5000,20
29614,7.0000,13
29616,7.5000,14
29626,9.5000,18
29627,8.0000,15
29633,8.5000,16
29634,12.0000,23
29638,10.5000,20
29639,4.0000,7
29640,5.0000,9
29643,11.5000,22
29644,4.5000,8
29645,11.5000,22
29646,14.0000,27
29647,9.0000,17
29648,11.0000,21
29649,10.0000,19
29651,10.0000,19
29652,8.5000,16
29654,12.5000,24
29656,5.5000,10
29658,10.0000,19
29663,4.0000,7
29664,7.0000,13
29665,8.5000,16
29669,6.5000,12
29671,9.0000,17
29672,3.5000,6
29674,14.0000,27
29675,11.5000,22
29678,9.0000,17
29682,7.5000,14
29685,3.5000,6
29686,10.5000,20
29690,11.5000,22
29693,8.0000,15
29696,10.5000,20
29698,10.0000,19
29702,11.0000,21
29704,11.0000,21
29705,10.5000,20
29706,10.0000,19
29707,10.0000,19
29708,11.0000,21
29709,10.0000,19
29713,9.5000,18
29714,11.0000,21
29717,10.0000,19
29721,10.5000,20
29722,9.5000,18
29723,10.0000,19
29724,12.0000,23
29725,9.5000,18
29731,10.0000,19
29732,10.5000,20
29733,6.5000,12
29734,12.0000,23
29735,9.5000,18
29736,11.0000,21
29738,10.5000,20
29739,10.0000,19
29743,9.0000,17
29745,9.5000,18
29746,9.5000,18
29747,8.5000,16
29748,18.0000,35
29750,1.0000,1
29752,21.0000,41
29754,22.5000,44
29759,5.5000,10
29760,23.0000,45
29761,25.5000,50
29763,22.0000,43
29765,24.0000,47
29766,3.5000,6
29768,25.5000,50
29770,1.5000,2
29772,24.0000,47
29773,24.5000,48
29774,5.0000,9
29775,16.5000,32
29777,8.0000,15
29779,25.0000,49
29782,4.5000,8
29784,19.0000,37
29785,21.0000,41
29786,24.5000,48
29787,25.0000,49
29791,24.5000,48
29794,24.5000,48
29797,24.5000,48
29799,23.0000,45
29800,23.0000,45
29806,21.0000,41
29808,4.5000,8
29809,11.0000,21
29811,11.0000,21
29812,8.5000,16
29815,9.0000,17
29816,8.0000,15
29820,9.5000,18
29821,9.0000,17
29822,9.5000,18
29823,9.5000,18
29824,9.0000,17
29828,11.0000,21
29831,10.0000,19
29832,11.0000,21
29833,10.0000,19
29837,10.0000,19
29840,9.0000,17
29841,9.5000,18
29844,10.5000,20
29848,9.0000,17
29850,9.0000,17
29854,9.5000,18
29857,9.0000,17
29859,9.0000,17
29861,10.5000,20
29862,10.0000,19
29863,7.5000,14
29864,8.5000,16
29866,8.0000,15
29867,10.5000,20
29868,9.0000,17
29869,10.0000,19
29913,49.0000,97
29914,49.0000,97
29916,48.5000,96
29921,48.5000,96
29927,48.0000,95
29939,44.5000,88
29942,49.0000,97
29944,37.0000,73
29950,47.5000,94
29960,39.0000,77
29968,49.0000,97
29980,36.5000,72
29990,48.5000,96
29992,48.5000,96
29996,48.5000,96
29998,48.5000,96
29999,49.0000,97
30008,48.5000,96
30010,35.0000,69
30012,48.5000,96
30013,40.0000,79
30017,48.5000,96
30018,49.0000,97
30019,24.0000,47
30037,48.5000,96
30047,48.5000,96
30064,46.0000,91
30069,39.5000,78
30073,49.0000,97
30081,38.0000,75
30084,49.0000,97
30094,31.5000,62
30098,18.5000,36
30101,31.0000,61
30103,27.5000,54
30115,31.5000,62
30129,31.0000,61
30133,35.0000,69
30137,36.0000,71
30154,31.5000,62
30158,36.0000,71
30162,35.0000,69
30167,3.0000,5
30186,39.5000,78
30189,3.0000,5
30207,27.5000,54
30212,29.0000,57
30217,1.5000,2
30219,33.5000,66
30220,21.5000,42
30229,25.5000,50
30237,29.5000,58
30238,30.5000,60
30252,32.5000,64
30255,10.0000,19
30257,37.5000,74
30261,3.0000,5
30262,1.5000,2
30271,31.0000,61
30272,26.5000,52
30278,28.5000,56
30279,33.5000,66
30280,26.5000,52
30281,30.0000,59
30287,28.0000,55
30288,26.5000,52
30289,21.0000,41
30290,30.5000,60
30295,28.0000,55
30296,31.0000,61
30299,18.0000,35
30300,34.0000,67
30307,24.5000,48
30308,24.5000,48
30311,18.5000,36
30312,23.5000,46
30313,23.0000,45
30314,31.5000,62
30317,32.5000,64
30318,26.0000,51
30322,25.5000,50
30323,26.5000,52
30329,28.0000,55
30330,21.0000,41
30331,35.5000,70
30332,28.5000,56
30335,34.0000,67
30336,30.0000,59
30339,23.0000,45
30340,32.5000,64
30346,26.0000,51
30347,44.5000,88
30348,33.5000,66
30349,28.0000,55
30355,31.5000,62
30356,23.0000,45
30357,29.5000,58
30358,21.0000,41
30366,25.5000,50
30367,21.0000,41
30372,16.0000,31
30373,13.5000,26
30381,17.5000,34
30382,8.0000,15
30391,10.5000,20
30392,5.5000,10
30400,17.0000,33
30401,4.5000,8
30409,8.5000,16
30410,2.5000,4
30415,3.0000,5
30428,4.5000,8
30434,2.0000,3
30444,6.0000,11
30450,3.0000,5
30453,31.5000,62
30456,34.5000,68
30458,32.5000,64
30462,36.0000,71
30463,36.5000,72
30465,29.0000,57
30466,33.5000,66
30471,32.5000,64
30472,31.5000,62
30473,35.0000,69
30475,27.5000,54
30479,34.5000,68
30482,33.0000,65
30484,34.0000,67
30485,32.5000,64
30488,34.5000,68
30491,34.5000,68
30494,31.5000,62
30495,34.5000,68
30497,36.5000,72
30498,35.5000,70
30499,35.0000,69
30502,30.0000,59
30504,34.5000,68
30505,33.5000,66
30506,32.0000,63
30507,34.5000,68
30508,36.5000,72
30509,31.5000,62
30510,35.0000,69
30511,35.0000,69
30514,6.0000,11
30516,90.0000,179
30517,65.0000,129
30519,19.5000,38
30520,64.5000,128
30521,6.0000,11
30524,39.0000,77
30525,84.0000,167
30526,84.5000,168
30527,75.5000,150
30530,32.5000,64
30531,3.5000,6
30537,92.0000,183
30541,3.0000,5
30543,75.0000,149
30544,80.5000,160
30547,81.5000,162
30549,70.0000,139
30550,72.5000,144
30551,13.0000,25
30555,86.0000,171
30556,97.5000,194
30559,4.0000,7
30560,76.0000,151
30561,77.5000,154
30563,83.5000,166
30565,71.0000,141
30567,81.5000,162
30568,75.0000,149
30570,60.0000,119
30572,68.5000,136
30576,144.0000,287
30580,63.0000,125
30581,157.5000,314
30582,172.0000,343
30585,47.5000,94
30586,155.5000,310
30589,46.5000,92
30590,145.5000,290
30592,160.0000,319
30594,49.5000,98
30595,48.0000,95
30596,159.0000,317
30598,128.0000,255
30602,78.5000,156
30603,57.5000,114
30604,159.0000,317
30606,100.5000,200
30611,164.0000,327
30614,142.0000,283
30615,139.5000,278
30618,160.0000,319
30619,134.5000,268
30620,171.0000,341
30624,153.0000,305
30625,46.5000,92
30626,168.0000,335
30628,157.5000,314
30629,122.0000,243
30631,156.5000,312
30632,160.5000,320
30633,152.5000,304
30636,64.0000,127
30638,63.5000,126
30639,65.5000,130
30645,60.0000,119
30649,59.5000,118
30651,61.0000,121
30652,55.5000,110
30653,64.0000,127
30657,61.5000,122
30658,61.0000,121
30659,60.5000,120
30660,61.0000,121
30663,63.5000,126
30664,63.0000,125
30668,64.5000,128
30669,62.0000,123
30670,60.0000,119
30672,61.0000,121
30673,58.5000,116
30674,65.5000,130
30675,59.5000,118
30677,59.0000,117
30678,61.0000,121
30681,64.0000,127
30683,57.5000,114
30684,59.5000,118
30688,63.0000,125
30689,62.5000,124
30691,60.0000,119
30695,60.0000,119
30696,2.5000,4
30697,24.5000,48
30700,28.5000,56
30702,27.0000,53
30705,33.5000,66
30706,26.5000,52
30708,22.0000,43
30709,23.0000,45
30710,27.0000,53
30722,19.5000,38
30723,20.0000,39
30724,22.0000,43
30730,22.5000,44
30732,21.5000,42
30741,24.0000,47
30749,15.0000,29
30753,25.5000,50
30756,27.5000,54
30763,19.5000,38
30792,23.5000,46
30799,25.0000,49
30804,7.5000,14
30816,24.5000,48
30819,28.5000,56
30820,13.5000,26
30823,23.0000,45
30824,9.0000,17
30827,26.0000,51
30828,13.5000,26
30831,18.5000,36
30832,3.5000,6
30833,18.0000,35
30841,4.5000,8
30843,4.5000,8
30845,5.0000,9
30846,5.0000,9
30847,4.0000,7
30848,6.5000,12
30852,5.0000,9
30854,7.5000,14
30855,2.5000,4
30856,3.5000,6
30857,4.0000,7
30859,6.5000,12
30861,3.5000,6
30865,9.0000,17
30866,9.5000,18
30867,7.0000,13
30868,8.0000,15
30880,6.0000,11
30883,5.5000,10
30886,6.5000,12
30892,13.0000,25
30893,9.0000,17
30894,13.5000,26
30895,7.5000,14
30896,10.0000,19
30983,3.0000,5
30985,2.5000,4
30987,4.0000,7
30993,2.0000,3
30995,3.5000,6
31004,3.0000,5
31009,2.5000,4
31011,3.0000,5
31016,3.5000,6
31020,2.5000,4
31024,3.0000,5
31025,2.5000,4
31026,2.5000,4
31031,3.0000,5
31033,2.0000,3
31040,2.5000,4
31046,1.5000,2
31052,3.0000,5
31063,3.0000,5
31064,2.5000,4
31068,2.5000,4
31071,3.0000,5
31076,1.5000,2
31078,2.5000,4
31080,2.5000,4
31085,2.5000,4
31086,1.0000,1
31090,2.5000,4
31095,3.5000,6
31096,2.5000,4
31097,2.5000,4
31099,28.5000,56
31102,6.5000,12
31103,5.5000,10
31104,33.5000,66
31106,35.0000,69
31107,32.5000,64
31109,32.0000,63
31111,30.0000,59
31114,16.0000,31
31118,6.0000,11
31119,36.0000,71
31120,3.5000,6
31121,35.0000,69
31123,29.0000,57
31125,33.5000,66
31126,33.0000,65
31128,27.5000,54
31130,28.5000,56
31131,11.5000,22
31133,6.5000,12
31136,14.5000,28
31137,33.5000,66
31139,32.5000,64
31140,36.0000,71
31144,7.5000,14
31146,35.0000,69
31147,31.5000,62
31150,29.5000,58
31152,27.0000,53
31154,5.0000,9
31156,25.5000,50
31221,48.0000,95
31224,45.5000,90
31227,45.0000,89
31228,48.5000,96
31229,47.0000,93
31230,47.5000,94
31232,46.5000,92
31233,46.5000,92
31234,42.0000,83
31235,45.5000,90
31236,48.0000,95
31237,44.0000,87
31239,45.5000,90
31240,49.0000,97
31241,49.0000,97
31245,45.0000,89
31248,45.5000,90
31249,45.0000,89
31253,46.0000,91
31254,48.0000,95
31255,47.5000,94
31258,47.5000,94
31261,48.5000,96
31262,44.5000,88
31264,46.5000,92
31265,47.0000,93
31274,47.5000,94
31275,48.5000,96
31277,47.0000,93
31279,45.5000,90
31282,26.5000,52
31283,33.5000,66
31285,23.5000,46
31288,38.0000,75
31291,31.5000,62
31292,32.0000,63
31296,33.0000,65
31297,41.5000,82
31298,25.5000,50
31308,4.5000,8
31310,37.0000,73
31311,3.0000,5
31317,37.5000,74
31318,28.5000,56
31319,27.0000,53
31320,30.0000,59
31321,24.5000,48
31322,11.0000,21
31323,42.0000,83
31324,38.0000,75
31328,35.5000,70
31329,18.0000,35
31332,35.0000,69
31335,2.0000,3
31340,29.0000,57
31341,37.5000,74
31343,4.5000,8
31347,1.5000,2
31355,3.5000,6
31358,3.5000,6
31364,1.5000,2
31375,1.0000,1
31376,3.0000,5
31383,1.5000,2
31393,3.0000,5
31398,1.5000,2
31399,5.0000,9
31401,1.5000,2
31403,1.5000,2
31410,4.0000,7
31422,3.0000,5
31423,3.5000,6
31424,1.5000,2
31428,1.5000,2
31430,2.5000,4
31437,2.0000,3
31440,3.5000,6
31451,2.5000,4
31452,3.0000,5
31459,3.0000,5
31466,21.0000,41
31468,10.5000,20
31469,15.5000,30
31472,9.0000,17
31473,19.0000,37
31474,5.5000,10
31476,21.5000,42
31477,20.5000,40
31478,15.0000,29
31479,6.5000,12
31482,23.5000,46
31486,21.0000,41
31488,22.0000,43
31490,24.0000,47
31491,7.0000,13
31493,20.5000,40
31495,19.5000,38
31496,19.0000,37
31497,16.5000,32
31499,20.0000,39
31500,19.5000,38
31506,16.0000,31
31507,18.0000,35
31510,7.5000,14
31513,16.5000,32
31514,18.0000,35
31518,13.5000,26
31519,21.0000,41
31520,6.5000,12
31521,19.5000,38
31524,16.5000,32
31529,3.5000,6
31538,5.0000,9
31544,1.0000,1
31545,6.5000,12
31551,2.0000,3
31553,4.5000,8
31561,2.0000,3
31569,4.5000,8
31570,1.5000,2
31573,6.5000,12
31576,6.0000,11
31580,4.5000,8
31583,3.5000,6
31588,4.5000,8
31589,6.0000,11
31601,6.0000,11
31602,6.5000,12
31603,6.0000,11
31605,6.5000,12
31607,3.5000,6
31610,5.0000,9
31614,2.0000,3
31618,6.5000,12
31621,2.0000,3
31628,6.5000,12
31630,3.5000,6
31635,6.5000,12
31640,3.5000,6
31644,1.5000,2
31655,19.5000,38
31656,24.5000,48
31657,12.5000,24
31658,4.0000,7
31659,2.5000,4
31663,24.5000,48
31665,3.0000,5
31666,21.5000,42
31669,17.0000,33
31674,24.0000,47
31675,22.5000,44
31677,21.5000,42
31679,22.0000,43
31682,11.5000,22
31683,18.0000,35
31684,20.0000,39
31688,5.5000,10
31690,3.5000,6
31696,2.0000,3
31697,25.5000,50
31699,16.5000,32
31701,18.0000,35
31704,15.0000,29
31705,20.5000,40
31708,14.5000,28
31709,18.0000,35
31710,25.0000,49
31711,22.5000,44
31714,22.0000,43
31718,2.5000,4
31721,16.0000,31
31722,18.0000,35
31724,20.5000,40
31727,5.5000,10
31728,11.0000,21
31729,16.0000,31
31733,18.5000,36
31735,4.5000,8
31738,5.0000,9
31741,6.0000,11
31742,4.5000,8
31743,8.0000,15
31744,6.5000,12
31745,5.5000,10
31748,2.0000,3
31750,6.5000,12
31752,4.5000,8
31753,4.5000,8
31754,6.0000,11
31757,6.5000,12
31759,6.0000,11
31770,6.5000,12
31773,3.5000,6
31775,12.0000,23
31777,8.5000,16
31778,11.0000,21
31782,11.0000,21
31784,9.0000,17
31785,9.0000,17
31786,8.5000,16
31791,4.5000,8
31797,4.0000,7
31799,4.0000,7
31800,4.0000,7
31801,1.5000,2
31804,3.5000,6
31806,1.5000,2
31807,2.0000,3
31808,2.0000,3
31809,1.5000,2
31811,2.5000,4
31814,4.0000,7
31815,2.0000,3
31816,2.0000,3
31818,1.5000,2
31821,4.0000,7
31823,3.5000,6
31827,2.0000,3
31828,3.5000,6
31829,2.5000,4
31831,3.0000,5
31832,3.5000,6
31835,5.0000,9
31837,2.5000,4
31839,2.5000,4
31840,3.5000,6
31841,2.0000,3
31842,1.5000,2
31843,2.5000,4
31845,4.5000,8
31846,4.5000,8
31848,1.0000,1
31853,29.5000,58
31855,26.5000,52
31857,23.0000,45
31859,29.5000,58
31860,20.0000,39
31862,30.0000,59
31863,25.0000,49
31865,35.0000,69
31867,21.0000,41
31871,21.5000,42
31872,3.0000,5
31875,30.5000,60
31876,26.0000,51
31878,30.0000,59
31880,3.0000,5
31881,4.0000,7
31883,26.0000,51
31884,16.5000,32
31892,22.5000,44
31893,20.5000,40
31894,25.5000,50
31897,24.5000,48
31900,6.5000,12
31901,2.0000,3
31903,2.0000,3
31904,4.0000,7
31905,18.5000,36
31906,22.0000,43
31907,17.0000,33
31908,17.0000,33
32042,13.5000,26
32046,16.5000,32
32048,19.0000,37
32049,13.5000,26
32052,14.5000,28
32055,24.5000,48
32056,15.5000,30
32057,16.5000,32
32063,21.0000,41
32064,20.5000,40
32067,16.5000,32
32068,20.5000,40
32070,20.5000,40
32071,19.0000,37
32073,20.5000,40
32074,19.0000,37
32075,19.5000,38
32076,20.0000,39
32077,23.5000,46
32081,18.0000,35
32083,18.5000,36
32085,18.5000,36
32087,17.0000,33
32089,19.0000,37
32091,18.0000,35
32092,23.0000,45
32093,16.5000,32
32095,23.5000,46
32097,16.5000,32
32098,16.5000,32
32100,16.5000,32
32320,4.5000,8
32322,3.5000,6
32323,5.5000,10
32324,4.5000,8
32326,3.0000,5
32328,2.5000,4
32332,4.5000,8
32333,2.5000,4
32337,4.0000,7
32338,4.0000,7
32342,4.0000,7
32343,2.5000,4
32346,4.0000,7
32347,3.5000,6
32349,2.5000,4
32350,4.0000,7
32353,3.5000,6
32354,2.5000,4
32355,3.5000,6
32359,4.5000,8
32360,2.5000,4
32365,2.5000,4
32367,3.0000,5
32368,2.0000,3
32370,6.5000,12
32371,4.0000,7
32372,2.5000,4
32374,3.0000,5
32375,4.5000,8
32377,2.0000,3
32378,3.0000,5
32440,12.0000,23
32442,6.5000,12
32447,12.0000,23
32448,14.0000,27
32451,1.0000,1
32452,16.5000,32
32455,16.5000,32
32458,3.5000,6
32459,17.0000,33
32460,13.0000,25
32463,10.5000,20
32464,7.5000,14
32465,12.0000,23
32466,11.0000,21
32467,13.0000,25
32474,3.0000,5
32475,13.5000,26
32476,13.5000,26
32478,12.0000,23
32480,8.0000,15
32482,16.5000,32
32484,3.5000,6
32485,9.0000,17
32486,13.5000,26
32487,11.0000,21
32488,15.0000,29
32489,13.0000,25
32492,4.0000,7
32494,4.0000,7
32497,14.0000,27
32498,9.5000,18
32501,9.0000,17
32508,18.0000,35
32510,11.5000,22
32511,5.5000,10
32512,4.0000,7
32514,5.0000,9
32515,14.5000,28
32536,2.0000,3
32538,3.0000,5
32539,6.5000,12
32540,6.0000,11
32545,2.5000,4
32547,9.0000,17
32549,3.0000,5
32551,2.5000,4
32555,2.0000,3
32559,3.0000,5
32562,3.0000,5
32564,1.5000,2
32567,8.0000,15
32568,21.5000,42
32570,20.0000,39
32572,17.0000,33
32573,21.0000,41
32574,2.5000,4
32575,25.5000,50
32576,22.0000,43
32577,20.0000,39
32579,25.5000,50
32582,2.5000,4
32583,22.5000,44
32586,13.5000,26
32588,10.5000,20
32591,11.5000,22
32592,24.5000,48
32598,25.0000,49
32600,25.0000,49
32605,24.0000,47
32609,23.5000,46
32610,1.0000,1
32611,20.0000,39
32612,2.5000,4
32613,23.5000,46
32614,4.5000,8
32615,20.5000,40
32617,21.5000,42
32618,24.0000,47
32621,19.0000,37
32624,4.0000,7
32625,5.5000,10
32629,12.0000,23
32634,6.5000,12
32636,1.5000,2
32638,5.5000,10
32640,4.0000,7
32642,22.5000,44
32643,22.0000,43
32652,20.5000,40
32654,23.5000,46
32655,21.0000,41
32656,20.5000,40
32657,21.0000,41
32660,22.0000,43
32664,21.5000,42
32665,21.0000,41
32669,25.0000,49
32670,22.0000,43
32671,21.5000,42
32675,21.0000,41
32677,19.5000,38
32679,21.5000,42
32680,21.5000,42
32683,20.5000,40
32684,23.0000,45
32685,24.5000,48
32686,23.5000,46
32687,23.5000,46
32689,21.5000,42
32690,23.0000,45
32693,25.0000,49
32694,22.5000,44
32698,20.0000,39
32699,23.5000,46
32700,20.0000,39
32702,23.0000,45
32761,6.0000,11
32767,6.5000,12
32793,6.0000,11
32796,6.5000,12
32870,8.0000,15
32874,4.0000,7
32876,5.5000,10
32879,9.0000,17
32881,5.5000,10
32882,8.0000,15
32883,5.0000,9
32884,4.5000,8
32885,2.5000,4
32886,12.0000,23
32890,9.0000,17
32894,7.0000,13
32896,10.5000,20
32899,3.5000,6
32900,8.0000,15
32901,8.5000,16
32904,8.0000,15
32905,16.0000,31
32906,9.0000,17
32907,7.5000,14
32909,7.5000,14
32910,3.5000,6
32911,12.5000,24
32912,9.5000,18
32913,5.0000,9
32918,10.0000,19
32920,4.5000,8
32921,8.0000,15
32923,13.0000,25
32925,6.5000,12
32928,13.0000,25
32931,6.5000,12
32933,8.5000,16
32937,3.5000,6
32942,18.5000,36
32947,9.5000,18
32948,6.0000,11
32950,18.0000,35
32952,16.5000,32
32955,17.5000,34
32957,13.0000,25
32960,14.0000,27
32962,6.5000,12
32963,15.0000,29
32968,14.0000,27
32969,17.5000,34
32974,19.0000,37
32975,6.0000,11
32977,13.5000,26
32978,5.5000,10
32980,15.5000,30
32981,14.5000,28
32982,14.0000,27
32983,5.5000,10
32984,19.5000,38
32987,14.0000,27
32988,16.0000,31
32990,16.0000,31
32991,14.5000,28
32993,19.0000,37
32994,9.0000,17
32995,13.5000,26
32996,13.0000,25
32998,15.5000,30
32999,6.0000,11
33001,4.0000,7
33002,2.0000,3
33005,4.0000,7
33006,3.5000,6
33008,3.5000,6
33010,3.0000,5
33011,4.5000,8
33013,4.0000,7
33016,4.5000,8
33020,9.0000,17
33025,2.5000,4
33026,4.5000,8
33028,5.0000,9
33030,6.5000,12
33031,2.5000,4
33032,6.5000,12
33035,5.5000,10
33036,5.0000,9
33038,3.0000,5
33039,4.0000,7
33042,2.0000,3
33044,6.0000,11
33045,2.0000,3
33047,2.0000,3
33048,3.5000,6
33050,2.0000,3
33053,1.5000,2
33055,2.0000,3
33056,2.5000,4
33057,3.0000,5
33060,4.0000,7
33061,9.0000,17
33064,8.0000,15
33065,13.0000,25
33067,6.5000,12
33068,8.0000,15
33069,9.0000,17
33071,5.5000,10
33072,11.5000,22
33073,4.0000,7
33075,11.5000,22
33078,7.5000,14
33080,7.0000,13
33088,13.0000,25
33089,6.5000,12
33092,3.0000,5
33095,6.5000,12
