flight_id,flight_no,total_revenue
11420,PG0599,463800.00
11369,PG0599,392000.00
11382,PG0599,356800.00
11372,PG0599,390500.00
11373,PG0599,228900.00
11395,PG0599,295700.00
11390,PG0599,275800.00
11393,PG0599,330900.00
11413,PG0599,424900.00
11362,PG0599,316600.00
11366,PG0599,391400.00
11403,PG0599,304700.00
11407,PG0599,303500.00
11406,PG0599,290500.00
11385,PG0599,369800.00
11410,PG0599,255100.00
11418,PG0599,297300.00
11388,PG0599,349700.00
11398,PG0599,309900.00
11361,PG0599,301900.00
11377,PG0599,230300.00
11379,PG0599,397900.00
11400,PG0599,303900.00
11371,PG0599,168400.00
11383,PG0599,94600.00
11375,PG0599,73900.00
11414,PG0599,154900.00
11368,PG0599,134200.00
11397,PG0599,20100.00
11409,PG0599,28200.00
22252,PG0600,377100.00
22218,PG0600,108000.00
22235,PG0600,67800.00
22219,PG0600,6700.00
22216,PG0600,54400.00
22271,PG0600,6700.00
20677,PG0598,570800.00
26479,PG0652,380800.00
26472,PG0652,166600.00
20678,PG0598,248500.00
26466,PG0652,238000.00
11177,PG0597,223900.00
20815,PG0651,216600.00
11172,PG0597,223900.00
20809,PG0651,219000.00
17010,PG0141,817700.00
14900,PG0319,281700.00
14893,PG0319,301100.00
14885,PG0319,195500.00
14861,PG0319,35200.00
14848,PG0319,105700.00
14852,PG0319,89800.00
14857,PG0319,248400.00
14870,PG0319,52800.00
31901,PG0304,26400.00
31872,PG0304,44900.00
31848,PG0304,9700.00
31903,PG0304,44000.00
11507,PG0303,26400.00
11530,PG0303,17600.00
12250,PG0097,11200.00
23806,PG0098,11200.00
12221,PG0097,22400.00
23816,PG0098,22400.00
12271,PG0097,22400.00
23771,PG0098,22400.00
12230,PG0097,11200.00
23809,PG0098,11200.00
12270,PG0097,22400.00
23769,PG0098,22400.00
12247,PG0097,11200.00
23770,PG0098,22400.00
12241,PG0097,11200.00
12236,PG0097,33600.00
23789,PG0098,11200.00
23787,PG0098,22400.00
23795,PG0098,11200.00
12261,PG0097,22400.00
23768,PG0098,22400.00
12269,PG0097,22400.00
23792,PG0098,33600.00
12229,PG0097,11200.00
23783,PG0098,11200.00
12218,PG0097,22400.00
12273,PG0097,22400.00
23791,PG0098,22400.00
728,PG0055,14800.00
767,PG0055,14800.00
680,PG0055,7400.00
780,PG0055,29600.00
682,PG0055,11100.00
15938,PG0056,22200.00
15960,PG0056,11100.00
15994,PG0056,18500.00
15906,PG0056,11100.00
15929,PG0056,7400.00
15935,PG0056,7400.00
15899,PG0056,3700.00
15983,PG0056,14800.00
15982,PG0056,3700.00
8849,PG0438,10400.00
8875,PG0438,10400.00
8905,PG0438,31200.00
8940,PG0438,10400.00
8904,PG0438,20800.00
8836,PG0438,20800.00
8941,PG0438,20800.00
16073,PG0440,10400.00
8878,PG0438,10400.00
8881,PG0438,20800.00
8911,PG0438,10400.00
8953,PG0438,20800.00
16018,PG0440,10400.00
8867,PG0438,41600.00
16048,PG0440,20800.00
16085,PG0440,52000.00
8895,PG0438,10400.00
16116,PG0440,31200.00
16077,PG0440,10400.00
8896,PG0439,20800.00
16006,PG0440,10400.00
16099,PG0440,10400.00
8930,PG0439,10400.00
16055,PG0440,10400.00
24620,PG0302,852100.00
24579,PG0302,430200.00
24623,PG0302,1161900.00
24587,PG0302,256900.00
24588,PG0302,835500.00
24611,PG0302,425200.00
24607,PG0302,51000.00
1654,PG0095,954600.00
21749,PG0355,194400.00
1664,PG0095,889400.00
21757,PG0355,168500.00
1644,PG0095,906100.00
21758,PG0355,171800.00
1683,PG0095,1073000.00
21778,PG0355,217700.00
1669,PG0095,1088100.00
21729,PG0355,228100.00
21672,PG0096,1155000.00
24824,PG0014,257700.00
21677,PG0096,921200.00
24863,PG0014,175100.00
21712,PG0096,1104800.00
24831,PG0014,228200.00
21670,PG0096,670800.00
24847,PG0014,132200.00
21683,PG0096,735600.00
24860,PG0014,111900.00
21692,PG0096,854300.00
24849,PG0014,161400.00
21669,PG0096,720800.00
24870,PG0014,155000.00
21710,PG0096,889500.00
24829,PG0014,188000.00
21700,PG0096,400700.00
24818,PG0014,79700.00
21706,PG0096,350500.00
24826,PG0014,59300.00
24846,PG0014,6600.00
24592,PG0302,136100.00
9262,PG0188,249900.00
9246,PG0188,225400.00
9233,PG0188,225400.00
9217,PG0188,245700.00
9265,PG0188,225400.00
9237,PG0188,245700.00
24644,PG0189,290500.00
24657,PG0189,245700.00
24638,PG0189,164500.00
24656,PG0189,101500.00
24663,PG0189,142100.00
24641,PG0189,186900.00
24668,PG0189,182700.00
24631,PG0189,83300.00
24654,PG0189,81200.00
24682,PG0189,20300.00
24570,PG0302,238100.00
24614,PG0302,617300.00
16255,PG0051,174200.00
16466,PG0631,530300.00
24717,PG0632,383700.00
24710,PG0632,164700.00
24712,PG0632,219000.00
24743,PG0632,108600.00
24688,PG0632,566500.00
24727,PG0632,436200.00
24692,PG0632,439800.00
24693,PG0632,474200.00
16463,PG0631,528500.00
24732,PG0632,474200.00
24735,PG0632,711300.00
24685,PG0632,108600.00
16446,PG0631,510400.00
24703,PG0632,581000.00
24730,PG0632,438000.00
16456,PG0631,532100.00
24734,PG0632,673300.00
16457,PG0631,512200.00
24729,PG0632,691400.00
16468,PG0631,566500.00
16495,PG0631,548400.00
24714,PG0632,562900.00
16461,PG0631,530300.00
24722,PG0632,640700.00
16502,PG0631,544800.00
24704,PG0632,622600.00
16453,PG0631,584600.00
16476,PG0631,584600.00
24724,PG0632,476000.00
24701,PG0632,803600.00
16490,PG0631,622600.00
16493,PG0631,548400.00
24728,PG0632,604500.00
16492,PG0631,530300.00
24723,PG0632,604500.00
16486,PG0631,657000.00
24718,PG0632,492300.00
16499,PG0631,546600.00
24739,PG0632,327600.00
16503,PG0631,619000.00
24738,PG0632,546600.00
16459,PG0631,550200.00
24696,PG0632,713100.00
24733,PG0632,456100.00
16447,PG0631,546600.00
24742,PG0632,693200.00
16470,PG0631,584600.00
16501,PG0631,584600.00
16467,PG0631,543000.00
24694,PG0632,490500.00
24690,PG0632,785500.00
16472,PG0631,599100.00
24745,PG0632,494100.00
24744,PG0632,436200.00
24689,PG0632,617200.00
16483,PG0631,566500.00
24715,PG0632,492300.00
16482,PG0631,568300.00
16500,PG0631,620800.00
24706,PG0632,695000.00
16458,PG0631,638900.00
24725,PG0632,713100.00
24721,PG0632,689600.00
16475,PG0631,564700.00
16497,PG0631,622600.00
16455,PG0631,548400.00
24705,PG0632,439800.00
16479,PG0631,584600.00
24697,PG0632,676900.00
16443,PG0631,550200.00
24702,PG0632,713100.00
16489,PG0631,548400.00
24713,PG0632,508600.00
16454,PG0631,508600.00
24736,PG0632,602700.00
16449,PG0631,600900.00
24708,PG0632,622600.00
24700,PG0632,568300.00
16451,PG0631,581000.00
24719,PG0632,492300.00
16445,PG0631,619000.00
24726,PG0632,313100.00
16498,PG0631,568300.00
24687,PG0632,550200.00
16491,PG0631,528500.00
16485,PG0631,602700.00
24707,PG0632,362000.00
24691,PG0632,255200.00
16460,PG0631,546600.00
24737,PG0632,637100.00
16465,PG0631,528500.00
16487,PG0631,562900.00
16275,PG0051,144000.00
24695,PG0632,362000.00
16474,PG0631,600900.00
16292,PG0051,50400.00
24698,PG0632,126700.00
24741,PG0632,291400.00
16310,PG0051,50400.00
24716,PG0632,126700.00
16444,PG0631,586400.00
16464,PG0631,258800.00
16462,PG0631,401800.00
16266,PG0051,15100.00
24699,PG0632,36200.00
16259,PG0051,15100.00
24709,PG0632,36200.00
16481,PG0631,237100.00
3691,PG0050,64800.00
16473,PG0631,126700.00
3645,PG0050,115900.00
16480,PG0631,219000.00
3646,PG0050,94300.00
16448,PG0631,126700.00
2450,PG0142,1685300.00
2442,PG0142,1104100.00
27041,PG0143,789200.00
27029,PG0143,734300.00
27034,PG0143,375800.00
15523,PG0695,255600.00
27116,PG0696,1508000.00
15518,PG0695,1908400.00
27120,PG0696,1539200.00
15526,PG0695,1252400.00
27123,PG0696,1255200.00
15519,PG0695,2078800.00
27122,PG0696,1422800.00
15524,PG0695,883200.00
27117,PG0696,1454000.00
15520,PG0695,1346000.00
27119,PG0696,1996400.00
15522,PG0695,1942400.00
27121,PG0696,1451200.00
15521,PG0695,999600.00
21284,PG0110,37600.00
24767,PG0111,18800.00
21269,PG0110,66800.00
24774,PG0111,28200.00
21294,PG0110,56400.00
24800,PG0111,9400.00
24806,PG0111,47000.00
21275,PG0110,37600.00
24763,PG0111,38600.00
21285,PG0110,47000.00
24761,PG0111,9400.00
24786,PG0111,28200.00
21251,PG0110,37600.00
24757,PG0111,28200.00
21255,PG0110,38600.00
24784,PG0111,28200.00
24753,PG0111,9400.00
21293,PG0110,9400.00
24804,PG0111,47000.00
21234,PG0110,18800.00
21287,PG0110,47000.00
24764,PG0111,18800.00
21273,PG0110,37600.00
24791,PG0111,47000.00
21243,PG0110,28200.00
21245,PG0110,37600.00
24768,PG0111,10400.00
21261,PG0110,29200.00
24759,PG0111,75200.00
21260,PG0110,37600.00
24795,PG0111,47000.00
21241,PG0110,48000.00
24780,PG0111,48000.00
24781,PG0111,18800.00
21278,PG0110,28200.00
24779,PG0111,38600.00
21270,PG0110,28200.00
24755,PG0111,37600.00
21282,PG0110,48000.00
24754,PG0111,37600.00
21254,PG0110,28200.00
21288,PG0110,66800.00
24751,PG0111,57400.00
24801,PG0111,28200.00
21258,PG0110,37600.00
24785,PG0111,38600.00
21268,PG0110,18800.00
21286,PG0110,18800.00
24777,PG0111,38600.00
21277,PG0110,18800.00
24773,PG0111,18800.00
24746,PG0111,47000.00
21217,PG0565,19800.00
24782,PG0111,18800.00
21221,PG0565,19800.00
21214,PG0565,79200.00
21231,PG0565,29700.00
21128,PG0565,39600.00
21141,PG0565,49500.00
21173,PG0565,19800.00
21204,PG0565,9900.00
21186,PG0565,29700.00
21112,PG0565,29700.00
24747,PG0111,28200.00
21189,PG0565,39600.00
24769,PG0111,19800.00
21140,PG0565,49500.00
24772,PG0111,28200.00
21229,PG0565,19800.00
21145,PG0565,29700.00
21218,PG0565,29700.00
21215,PG0565,29700.00
21227,PG0565,29700.00
21197,PG0565,49500.00
24776,PG0111,18800.00
21152,PG0565,39600.00
21114,PG0565,49500.00
21159,PG0565,49500.00
21120,PG0565,69300.00
13467,PG0530,557500.00
21203,PG0565,19800.00
21191,PG0565,39600.00
21144,PG0565,19800.00
13447,PG0530,165200.00
21205,PG0565,9900.00
13619,PG0563,49500.00
21259,PG0110,28200.00
13628,PG0563,49500.00
21271,PG0110,9400.00
13618,PG0563,69300.00
21289,PG0110,19800.00
13602,PG0563,29700.00
13631,PG0563,49500.00
13612,PG0563,49500.00
13601,PG0563,39600.00
13658,PG0563,39600.00
13624,PG0563,49500.00
13608,PG0563,39600.00
13573,PG0563,39600.00
13673,PG0563,49500.00
21266,PG0110,28200.00
13669,PG0563,19800.00
21252,PG0110,19800.00
13616,PG0563,19800.00
13579,PG0563,59400.00
13637,PG0563,39600.00
21276,PG0110,38600.00
13583,PG0563,39600.00
13585,PG0563,29700.00
13595,PG0563,49500.00
21281,PG0110,18800.00
13617,PG0563,49500.00
13640,PG0563,49500.00
13599,PG0563,29700.00
13657,PG0563,29700.00
13655,PG0563,59400.00
21247,PG0110,9400.00
21239,PG0110,18800.00
13644,PG0563,29700.00
13626,PG0563,39600.00
13671,PG0563,49500.00
21246,PG0110,37600.00
13653,PG0563,29700.00
13588,PG0563,59400.00
13586,PG0563,59400.00
13666,PG0563,29700.00
21122,PG0565,39600.00
21113,PG0565,9900.00
21133,PG0565,39600.00
21179,PG0565,29700.00
13614,PG0563,19800.00
21230,PG0565,49500.00
13581,PG0563,29700.00
13569,PG0563,19800.00
21167,PG0565,39600.00
13596,PG0563,19800.00
13576,PG0563,29700.00
21131,PG0565,39600.00
13632,PG0563,29700.00
21154,PG0565,19800.00
21129,PG0565,19800.00
13664,PG0563,19800.00
21223,PG0565,49500.00
13590,PG0563,39600.00
21172,PG0565,29700.00
21200,PG0565,29700.00
21126,PG0565,29700.00
13670,PG0563,39600.00
13646,PG0563,29700.00
21139,PG0565,19800.00
21194,PG0565,59400.00
21165,PG0565,49500.00
21163,PG0565,29700.00
13659,PG0563,19800.00
13564,PG0563,39600.00
13600,PG0563,19800.00
21177,PG0565,39600.00
21170,PG0565,29700.00
21138,PG0565,9900.00
13452,PG0530,590800.00
13675,PG0563,19800.00
21156,PG0565,19800.00
13648,PG0563,9900.00
13499,PG0530,506700.00
13570,PG0563,19800.00
21185,PG0565,19800.00
13495,PG0530,154400.00
13710,PG0567,62500.00
13727,PG0567,80100.00
13745,PG0567,88900.00
13699,PG0567,70400.00
13706,PG0567,44000.00
13724,PG0567,35200.00
13547,PG0305,244000.00
13561,PG0305,344000.00
13555,PG0305,183000.00
19258,PG0510,165000.00
13519,PG0305,98800.00
13511,PG0305,109800.00
19237,PG0510,100100.00
13528,PG0305,73200.00
13560,PG0305,97600.00
19270,PG0510,89100.00
13550,PG0305,85400.00
19256,PG0510,55000.00
22759,PG0568,17600.00
22797,PG0568,26400.00
13508,PG0305,24400.00
19286,PG0510,22000.00
5116,PG0472,6000.00
13753,PG0148,131100.00
13792,PG0148,128000.00
13749,PG0148,122100.00
13750,PG0148,156200.00
13781,PG0148,140700.00
13784,PG0148,134500.00
13755,PG0148,84300.00
13801,PG0148,131100.00
13754,PG0148,112800.00
13789,PG0148,68500.00
13767,PG0148,75000.00
13779,PG0148,72500.00
13787,PG0148,46800.00
13782,PG0148,37200.00
27294,PG0554,205400.00
13762,PG0148,37500.00
27411,PG0149,99800.00
27445,PG0149,53300.00
13791,PG0148,28200.00
27401,PG0149,68800.00
4306,PG0553,396800.00
27424,PG0149,34100.00
4257,PG0553,294400.00
27422,PG0149,43700.00
25651,PG0107,50300.00
26010,PG0284,37000.00
25987,PG0284,14800.00
26025,PG0284,23000.00
2837,PG0454,71800.00
2872,PG0454,72200.00
2862,PG0454,71400.00
2838,PG0454,88600.00
2844,PG0454,76000.00
2835,PG0454,80200.00
2834,PG0454,75600.00
29316,PG0455,105000.00
29350,PG0455,67200.00
29336,PG0455,46200.00
29305,PG0455,33600.00
29303,PG0455,72600.00
29333,PG0455,21000.00
29324,PG0455,16800.00
29345,PG0455,4200.00
29325,PG0455,4200.00
29312,PG0455,4600.00
29328,PG0455,4200.00
1611,PG0629,17200.00
21297,PG0630,15700.00
1608,PG0629,238500.00
21301,PG0630,222800.00
21299,PG0630,109900.00
1605,PG0629,237000.00
21295,PG0630,172700.00
1604,PG0629,237000.00
21296,PG0630,332700.00
1610,PG0629,268400.00
21300,PG0630,235500.00
1606,PG0629,222800.00
21302,PG0630,364100.00
1607,PG0629,268400.00
1612,PG0629,47100.00
6423,PG0093,78000.00
21307,PG0094,47400.00
21311,PG0094,76500.00
6424,PG0093,247800.00
21305,PG0094,215700.00
6422,PG0093,231000.00
21309,PG0094,322800.00
6426,PG0093,246300.00
21304,PG0094,185100.00
6421,PG0093,247800.00
21306,PG0094,217200.00
6420,PG0093,246300.00
21310,PG0094,231000.00
6418,PG0093,214200.00
6425,PG0093,93300.00
23534,PG0020,20000.00
23194,PG0309,271700.00
23192,PG0309,523500.00
23178,PG0309,797600.00
29486,PG0310,498800.00
29476,PG0310,345800.00
29480,PG0310,521100.00
23110,PG0640,262600.00
29500,PG0310,296400.00
4405,PG0064,488400.00
29448,PG0065,448400.00
29454,PG0065,888000.00
29435,PG0065,1554000.00
29433,PG0065,315200.00
4416,PG0064,932400.00
29439,PG0065,1647200.00
29436,PG0065,581600.00
4412,PG0064,754800.00
4420,PG0064,577200.00
4413,PG0064,1154400.00
29442,PG0065,1287600.00
29452,PG0065,444000.00
29444,PG0065,1198800.00
4415,PG0064,799200.00
29443,PG0065,1070000.00
4421,PG0064,1340800.00
4409,PG0064,1292000.00
29450,PG0065,1154400.00
4402,PG0064,754800.00
29449,PG0065,1380800.00
4411,PG0064,1114400.00
29438,PG0065,1292000.00
4407,PG0064,1509600.00
29453,PG0065,1025600.00
4400,PG0064,843600.00
29447,PG0065,1465200.00
4398,PG0064,799200.00
29441,PG0065,976800.00
4414,PG0064,1247600.00
29455,PG0065,1336400.00
4404,PG0064,799200.00
29437,PG0065,666000.00
4397,PG0064,808000.00
29440,PG0065,532800.00
4417,PG0064,1292000.00
29434,PG0065,621600.00
29445,PG0065,714800.00
4419,PG0064,1021200.00
4408,PG0064,803600.00
29451,PG0065,532800.00
4406,PG0064,1332000.00
29432,PG0065,355200.00
4418,PG0064,537200.00
4401,PG0064,488400.00
4396,PG0064,532800.00
17989,PG0169,732600.00
17992,PG0169,2011200.00
18015,PG0169,1605000.00
17979,PG0169,1884600.00
18006,PG0169,1864800.00
17986,PG0169,1405200.00
18003,PG0169,1065600.00
18031,PG0169,805800.00
18019,PG0169,333000.00
18030,PG0169,66600.00
22052,PG0053,201000.00
31727,PG0688,149000.00
15110,PG0493,22000.00
15104,PG0493,44000.00
3515,PG0412,580100.00
15061,PG0493,11000.00
3483,PG0412,471400.00
15066,PG0493,44000.00
3501,PG0412,270000.00
15125,PG0493,33000.00
3966,PG0052,98500.00
22469,PG0687,120700.00
3938,PG0052,135100.00
3977,PG0052,79200.00
31644,PG0494,22000.00
31551,PG0494,33000.00
31621,PG0494,33000.00
15134,PG0493,22000.00
3482,PG0412,211700.00
15030,PG0493,33000.00
31614,PG0494,33000.00
3991,PG0052,19300.00
25083,PG0540,797100.00
28177,PG0596,290400.00
4109,PG0539,770700.00
4111,PG0539,473600.00
4123,PG0539,176500.00
25096,PG0540,117600.00
25092,PG0540,238200.00
28883,PG0177,51100.00
28861,PG0177,56700.00
28836,PG0177,57400.00
28859,PG0177,70000.00
28884,PG0177,51100.00
28868,PG0177,56700.00
4358,PG0176,70000.00
4347,PG0176,82600.00
4395,PG0176,44800.00
4337,PG0176,25900.00
4340,PG0176,25200.00
4393,PG0176,12600.00
4353,PG0176,12600.00
4339,PG0176,12600.00
4338,PG0176,6300.00
23856,PG0012,110700.00
23863,PG0012,73800.00
4023,PG0049,36900.00
4042,PG0049,38100.00
4044,PG0049,12300.00
22080,PG0053,59900.00
22043,PG0053,79200.00
22041,PG0053,38600.00
22062,PG0053,77200.00
8183,PG0231,25800.00
26637,PG0660,275800.00
26624,PG0660,114000.00
26661,PG0660,205200.00
26652,PG0660,114000.00
26644,PG0660,184600.00
26675,PG0660,228000.00
26666,PG0660,184600.00
25496,PG0659,91200.00
25466,PG0659,91200.00
25456,PG0659,91200.00
26625,PG0660,159600.00
25446,PG0659,118400.00
25450,PG0659,93400.00
25491,PG0659,91200.00
26676,PG0660,45600.00
25468,PG0659,114000.00
25492,PG0659,139000.00
25467,PG0659,93400.00
26649,PG0660,114000.00
26619,PG0660,159600.00
26635,PG0660,159600.00
25503,PG0659,136800.00
26627,PG0660,116200.00
26639,PG0660,141200.00
26626,PG0660,114000.00
25452,PG0659,209600.00
27608,PG0348,667200.00
4318,PG0347,576500.00
14525,PG0673,35300.00
32564,PG0670,35200.00
14488,PG0673,67200.00
32574,PG0670,70400.00
14508,PG0673,68900.00
32612,PG0670,70400.00
14532,PG0673,16800.00
32610,PG0670,19400.00
4763,PG0669,213000.00
32681,PG0674,203300.00
4757,PG0669,52800.00
32651,PG0674,50400.00
4786,PG0669,72200.00
32678,PG0674,67200.00
4810,PG0669,52800.00
32674,PG0674,50400.00
4801,PG0669,70400.00
32666,PG0674,68900.00
4789,PG0669,52800.00
32667,PG0674,50400.00
4812,PG0669,88000.00
32691,PG0674,84000.00
4145,PG0106,14400.00
3360,PG0228,290700.00
3300,PG0228,126400.00
3321,PG0228,169700.00
3378,PG0228,252200.00
3393,PG0228,316800.00
3357,PG0228,422200.00
3381,PG0228,434300.00
3342,PG0228,213800.00
3247,PG0228,44600.00
3399,PG0228,341900.00
3283,PG0228,25800.00
3366,PG0228,442000.00
3333,PG0228,514200.00
3348,PG0228,449100.00
3324,PG0228,391600.00
3296,PG0228,360300.00
3318,PG0228,354700.00
3277,PG0228,431400.00
3292,PG0228,436000.00
3268,PG0228,359600.00
3256,PG0228,494000.00
3250,PG0228,443800.00
3236,PG0228,416300.00
3233,PG0228,296300.00
3224,PG0228,416900.00
3253,PG0228,487300.00
3390,PG0228,448300.00
3227,PG0228,405400.00
3388,PG0228,272300.00
3330,PG0228,499100.00
3274,PG0228,448300.00
3303,PG0228,380300.00
3354,PG0228,454400.00
3244,PG0228,384900.00
3384,PG0228,416800.00
3294,PG0228,537700.00
3289,PG0228,329200.00
3280,PG0228,391500.00
3336,PG0228,409900.00
3312,PG0228,378600.00
3372,PG0228,391500.00
3363,PG0228,341300.00
3259,PG0228,384200.00
3339,PG0228,404700.00
3220,PG0228,365700.00
3239,PG0228,499200.00
3262,PG0228,474100.00
3287,PG0228,617900.00
3327,PG0228,560700.00
3309,PG0228,523500.00
3351,PG0228,428900.00
3396,PG0228,202600.00
3370,PG0228,415900.00
3375,PG0228,359800.00
3345,PG0228,233700.00
3306,PG0228,69200.00
3241,PG0228,44000.00
3271,PG0228,71000.00
15639,PG0415,88800.00
15599,PG0415,103600.00
15604,PG0415,88800.00
15610,PG0415,103600.00
15616,PG0415,74000.00
3596,PG0414,74000.00
3590,PG0414,29600.00
3586,PG0414,14800.00
3585,PG0414,75500.00
3584,PG0414,90300.00
3630,PG0414,59200.00
3634,PG0414,14800.00
29663,PG0516,98000.00
29644,PG0516,113400.00
29685,PG0516,84000.00
29640,PG0516,126000.00
29639,PG0516,99400.00
29672,PG0516,84000.00
4501,PG0515,42000.00
3493,PG0412,583600.00
3494,PG0412,54900.00
3489,PG0412,46800.00
8989,PG0156,24900.00
19059,PG0270,183100.00
19051,PG0270,113000.00
3857,PG0269,275800.00
3861,PG0269,22600.00
3841,PG0269,183100.00
3848,PG0269,228300.00
19221,PG0538,16500.00
19168,PG0538,13200.00
22381,PG0265,13200.00
18820,PG0264,6600.00
18900,PG0264,6600.00
22291,PG0265,13200.00
22359,PG0265,6600.00
3953,PG0052,38600.00
22385,PG0265,13200.00
3964,PG0052,19300.00
22329,PG0265,6600.00
32899,PG0147,88200.00
32885,PG0147,88300.00
12445,PG0672,180800.00
12464,PG0672,180800.00
12500,PG0672,205600.00
12446,PG0672,158200.00
12460,PG0672,160400.00
12492,PG0672,228200.00
3442,PG0671,67800.00
3424,PG0671,230400.00
3450,PG0671,137800.00
3411,PG0671,135600.00
3409,PG0671,22600.00
3439,PG0671,135600.00
3407,PG0671,22600.00
14609,PG0187,398100.00
14638,PG0187,616800.00
14648,PG0187,34800.00
14643,PG0187,215400.00
3507,PG0412,80600.00
14610,PG0187,83000.00
14599,PG0187,49700.00
16272,PG0051,14400.00
16305,PG0051,51100.00
16282,PG0051,50400.00
16270,PG0051,43200.00
16254,PG0051,28800.00
3675,PG0050,36000.00
3666,PG0050,51100.00
3656,PG0050,7200.00
3700,PG0050,7200.00
27318,PG0554,76100.00
4304,PG0553,267700.00
4315,PG0553,127000.00
4270,PG0553,215700.00
4259,PG0553,177600.00
4296,PG0553,88800.00
13148,PG0307,79800.00
15302,PG0397,144900.00
13149,PG0307,79600.00
15276,PG0397,243500.00
13144,PG0307,91500.00
15298,PG0397,261500.00
13173,PG0307,125000.00
15305,PG0397,270700.00
3569,PG0396,188700.00
15504,PG0308,30400.00
3530,PG0396,161600.00
15476,PG0308,30700.00
3561,PG0396,233600.00
15479,PG0308,80100.00
3536,PG0396,136600.00
15494,PG0308,22800.00
3558,PG0396,117700.00
15484,PG0308,30600.00
3543,PG0396,107900.00
15460,PG0308,30300.00
3551,PG0396,18000.00
15514,PG0308,11300.00
24384,PG0139,38200.00
24440,PG0139,46400.00
24401,PG0139,30000.00
24402,PG0139,45000.00
24426,PG0139,30700.00
4070,PG0138,37500.00
4102,PG0138,37500.00
4090,PG0138,7500.00
4054,PG0138,45700.00
4056,PG0138,30000.00
4080,PG0138,30700.00
4100,PG0138,37500.00
4091,PG0138,7500.00
33055,PG0359,15900.00
33053,PG0359,10600.00
33042,PG0359,15900.00
33047,PG0359,16500.00
33050,PG0359,15900.00
33002,PG0359,17100.00
33045,PG0359,15900.00
4894,PG0358,37100.00
4908,PG0358,10600.00
4910,PG0358,15900.00
4895,PG0358,10600.00
4916,PG0358,10600.00
4921,PG0358,5300.00
21848,PG0127,59100.00
21849,PG0127,80700.00
21850,PG0127,59100.00
21851,PG0127,118200.00
21852,PG0127,39400.00
21853,PG0127,98500.00
21854,PG0127,80700.00
3920,PG0126,157600.00
3888,PG0126,39400.00
3917,PG0126,78800.00
3912,PG0126,19700.00
3887,PG0126,39400.00
29506,PG0449,25600.00
29518,PG0449,98800.00
29524,PG0449,122000.00
4447,PG0448,62200.00
4429,PG0448,12200.00
9249,PG0188,20300.00
