flight_id,flight_no,departure_delay_minutes
27642,PG0082,3
27643,PG0082,6
27644,PG0082,4
27649,PG0082,7
27654,PG0082,2
27655,PG0082,3
27656,PG0552,2
27660,PG0552,2
27662,PG0552,2
27664,PG0552,6
27669,PG0298,8
27676,PG0298,3
27677,PG0297,3
27685,PG0298,1
27686,PG0297,3
27687,PG0297,6
27688,PG0298,4
27689,PG0297,3
27692,PG0297,1
27693,PG0298,2
27708,PG0297,1
27711,PG0298,3
27712,PG0297,3
27713,PG0298,3
27716,PG0297,2
27720,PG0297,1
27721,PG0298,2
27722,PG0298,3
27723,PG0297,2
27724,PG0297,4
27725,PG0298,4
27726,PG0298,1
27727,PG0297,5
27728,PG0297,2
27729,PG0298,2
27732,PG0297,3
27733,PG0298,2
27735,PG0297,3
27736,PG0298,1
27738,PG0297,1
27741,PG0297,1
27743,PG0297,1
27746,PG0298,3
27751,PG0298,1
27752,PG0297,2
27753,PG0298,2
27754,PG0297,3
27760,PG0297,2
27761,PG0298,1
27762,PG0298,2
27763,PG0298,4
27764,PG0297,5
27765,PG0298,2
27766,PG0297,3
27767,PG0297,4
27768,PG0298,3
27769,PG0298,3
27770,PG0297,5
27771,PG0298,4
27772,PG0297,7
27773,PG0298,5
27774,PG0298,5
27777,PG0298,1
27778,PG0297,1
27779,PG0298,2
27780,PG0297,6
27782,PG0297,2
27783,PG0298,3
27785,PG0297,4
27790,PG0353,4
27793,PG0354,3
27796,PG0353,6
27797,PG0354,3
27803,PG0354,4
27804,PG0353,1
27811,PG0354,2
27812,PG0353,2
27816,PG0353,5
27817,PG0354,4
27818,PG0353,8
27819,PG0354,6
27820,PG0354,1
27821,PG0353,1
27822,PG0353,6
27825,PG0354,2
27828,PG0353,3
27829,PG0353,3
27830,PG0354,2
27831,PG0353,1
27832,PG0354,2
27833,PG0354,3
27834,PG0353,3
27836,PG0354,4
27837,PG0353,5
27840,PG0353,2
27841,PG0354,1
27850,PG0353,5
27851,PG0354,3
27852,PG0354,1
27853,PG0353,6
27860,PG0354,3
27861,PG0353,3
27864,PG0354,1
27865,PG0353,2
27866,PG0354,2
27867,PG0353,6
27868,PG0353,5
27869,PG0354,4
27870,PG0353,3
27871,PG0354,2
27875,PG0354,1
27876,PG0353,3
27880,PG0354,3
27881,PG0353,3
27886,PG0354,3
27887,PG0353,2
27888,PG0353,2
27889,PG0353,7
27890,PG0354,2
27893,PG0354,1
27894,PG0353,5
27895,PG0354,4
27896,PG0354,4
27897,PG0353,6
27900,PG0353,3
27903,PG0354,3
27906,PG0354,4
27907,PG0353,5
27908,PG0354,4
27909,PG0195,4
27911,PG0195,8
27913,PG0195,181
27922,PG0682,3
27923,PG0682,1
27928,PG0682,3
27929,PG0682,5
27930,PG0682,2
27932,PG0682,4
27933,PG0682,1
27935,PG0500,6
27936,PG0500,6
27938,PG0500,4
27939,PG0500,3
27942,PG0500,2
27944,PG0183,173
27948,PG0183,209
27949,PG0183,174
27950,PG0183,1
27954,PG0183,4
27958,PG0183,1
27960,PG0183,1
27961,PG0183,1
27962,PG0183,5
27966,PG0183,3
27967,PG0183,6
27968,PG0183,3
27972,PG0183,1
27973,PG0183,4
27975,PG0183,1
27976,PG0183,1
27977,PG0183,6
27978,PG0183,1
27979,PG0183,228
27980,PG0183,2
27981,PG0183,6
27982,PG0183,1
27983,PG0183,3
27987,PG0183,3
27990,PG0183,8
27991,PG0183,5
27994,PG0183,1
27995,PG0183,3
28003,PG0183,3
28004,PG0183,2
28006,PG0321,1
28009,PG0321,3
28011,PG0321,5
28013,PG0321,2
28015,PG0321,2
28016,PG0321,5
28017,PG0321,4
28019,PG0321,5
28020,PG0321,5
28022,PG0615,4
28027,PG0615,4
28028,PG0615,6
28031,PG0608,4
28034,PG0608,1
28036,PG0608,4
28042,PG0608,2
28044,PG0608,3
28046,PG0608,3
28048,PG0608,1
28051,PG0608,4
28054,PG0608,187
28055,PG0608,1
28056,PG0608,2
28058,PG0608,2
28061,PG0608,3
28063,PG0608,5
28066,PG0608,2
28068,PG0608,4
28069,PG0608,3
28070,PG0608,2
28072,PG0608,1
28075,PG0608,4
28076,PG0608,1
28080,PG0608,2
28082,PG0608,1
28083,PG0608,5
28084,PG0608,4
28088,PG0608,5
28089,PG0608,6
28090,PG0608,2
28091,PG0129,6
28092,PG0129,4
28093,PG0129,6
28094,PG0129,6
28096,PG0129,2
28097,PG0129,6
28099,PG0129,4
28100,PG0129,4
28101,PG0129,2
28102,PG0129,5
28103,PG0129,10
28104,PG0129,6
28110,PG0129,4
28111,PG0129,1
28114,PG0129,189
28117,PG0129,2
28119,PG0129,2
28121,PG0129,1
28123,PG0129,5
28129,PG0129,4
28131,PG0129,3
28133,PG0129,3
28136,PG0129,2
28138,PG0129,4
28140,PG0129,2
28142,PG0129,6
28144,PG0129,1
28146,PG0129,5
28148,PG0129,1
28149,PG0129,1
28150,PG0129,198
28153,PG0427,4
28155,PG0427,6
28156,PG0427,2
28157,PG0427,4
28159,PG0427,4
28162,PG0596,5
28163,PG0596,2
28166,PG0596,4
28170,PG0596,2
28173,PG0596,183
28174,PG0596,2
28176,PG0596,3
28177,PG0596,5
28178,PG0031,8
28182,PG0031,4
28184,PG0031,5
28186,PG0032,2
28188,PG0032,4
28190,PG0031,3
28191,PG0031,3
28198,PG0031,3
28200,PG0032,5
28201,PG0032,4
28202,PG0031,3
28205,PG0032,5
28207,PG0032,1
28209,PG0031,1
28210,PG0032,5
28211,PG0031,4
28213,PG0032,2
28214,PG0031,2
28215,PG0031,3
28216,PG0032,2
28217,PG0031,5
28218,PG0032,3
28219,PG0032,4
28220,PG0031,3
28221,PG0032,4
28222,PG0031,7
28223,PG0032,5
28224,PG0031,4
28225,PG0032,4
28226,PG0031,4
28227,PG0032,4
28228,PG0032,4
28236,PG0032,3
28237,PG0031,3
28238,PG0031,2
28239,PG0032,2
28241,PG0032,1
28242,PG0031,2
28247,PG0031,3
28250,PG0031,3
28253,PG0032,2
28254,PG0032,4
28255,PG0031,4
28257,PG0032,3
28258,PG0031,4
28259,PG0032,3
28260,PG0031,1
28261,PG0032,5
28262,PG0032,4
28263,PG0031,3
28264,PG0032,199
28267,PG0032,2
28268,PG0031,1
28270,PG0032,7
28276,PG0031,5
28282,PG0032,2
28289,PG0031,2
28296,PG0031,179
28297,PG0032,2
28299,PG0031,4
28300,PG0514,4
28301,PG0514,3
28303,PG0514,2
28309,PG0514,2
28310,PG0514,1
28312,PG0514,4
28313,PG0514,3
28314,PG0514,4
28315,PG0514,2
28317,PG0514,1
28322,PG0514,2
28324,PG0514,3
28327,PG0514,5
28330,PG0514,2
28331,PG0514,3
28334,PG0514,5
28335,PG0514,2
28338,PG0514,4
28339,PG0514,6
28340,PG0514,4
28341,PG0514,3
28342,PG0514,5
28343,PG0514,1
28344,PG0514,3
28347,PG0514,5
28348,PG0514,5
28351,PG0514,3
28353,PG0514,6
28355,PG0514,4
28356,PG0514,3
28360,PG0514,4
28361,PG0601,2
28365,PG0601,4
28367,PG0601,1
28371,PG0601,2
28372,PG0601,1
28373,PG0601,193
28377,PG0601,2
28378,PG0601,7
28382,PG0601,2
28385,PG0601,4
28386,PG0601,4
28390,PG0601,2
28391,PG0601,5
28392,PG0601,198
28393,PG0601,4
28394,PG0601,6
28397,PG0601,1
28398,PG0601,4
28399,PG0601,5
28400,PG0601,4
28402,PG0601,2
28406,PG0601,3
28409,PG0601,3
28410,PG0601,4
28412,PG0601,2
28413,PG0601,6
28417,PG0601,2
28419,PG0601,3
28420,PG0601,193
28422,PG0086,222
28423,PG0086,2
28424,PG0086,2
28425,PG0086,3
28426,PG0086,3
28427,PG0086,3
28432,PG0086,5
28433,PG0086,4
28434,PG0086,5
28435,PG0086,6
28439,PG0086,3
28442,PG0086,4
28444,PG0086,3
28449,PG0431,4
28450,PG0431,2
28451,PG0431,217
28453,PG0431,1
28454,PG0431,2
28455,PG0431,2
28456,PG0431,1
28462,PG0431,2
28464,PG0431,3
28466,PG0594,187
28467,PG0594,2
28468,PG0594,218
28469,PG0594,1
28472,PG0594,2
28474,PG0594,7
28476,PG0594,3
28478,PG0594,3
28479,PG0594,1
28481,PG0594,5
28483,PG0594,2
28486,PG0594,3
28487,PG0594,1
28491,PG0594,2
28492,PG0594,3
28494,PG0594,3
28495,PG0594,4
28496,PG0594,5
28497,PG0594,3
28498,PG0594,6
28500,PG0594,173
28502,PG0594,1
28505,PG0594,3
28506,PG0594,1
28509,PG0594,4
28511,PG0594,2
28512,PG0594,2
28517,PG0594,2
28520,PG0594,2
28521,PG0594,2
28523,PG0594,6
28529,PG0638,201
28530,PG0638,151
28532,PG0638,3
28533,PG0638,5
28535,PG0638,3
28537,PG0638,6
28539,PG0638,2
28540,PG0638,5
28542,PG0638,1
28545,PG0638,1
28546,PG0638,1
28549,PG0638,3
28550,PG0638,5
28552,PG0638,3
28554,PG0638,1
28557,PG0638,2
28561,PG0638,1
28563,PG0638,3
28565,PG0638,5
28569,PG0638,1
28570,PG0638,3
28572,PG0638,2
28573,PG0638,4
28575,PG0638,1
28578,PG0638,2
28580,PG0638,2
28582,PG0638,3
28584,PG0638,6
28585,PG0638,3
28588,PG0286,5
28589,PG0286,5
28590,PG0286,4
28591,PG0286,2
28594,PG0286,5
28595,PG0286,5
28598,PG0286,3
28608,PG0286,2
28609,PG0286,3
28610,PG0286,1
28612,PG0286,2
28613,PG0286,3
28615,PG0286,3
28617,PG0286,4
28620,PG0286,2
28621,PG0286,3
28622,PG0286,3
28626,PG0286,2
28628,PG0286,1
28631,PG0286,7
28632,PG0286,4
28634,PG0286,4
28635,PG0286,3
28636,PG0286,6
28642,PG0286,2
28644,PG0286,3
28645,PG0286,4
28647,PG0286,5
28649,PG0312,2
28650,PG0312,3
28652,PG0312,4
28655,PG0312,5
28660,PG0312,2
28661,PG0312,1
28662,PG0312,4
28664,PG0312,4
28668,PG0312,2
28669,PG0312,229
28670,PG0312,7
28671,PG0312,3
28673,PG0312,3
28674,PG0312,3
28675,PG0312,3
28678,PG0312,2
28680,PG0312,1
28682,PG0312,5
28685,PG0312,2
28686,PG0312,2
28688,PG0312,2
28690,PG0312,3
28691,PG0312,7
28693,PG0312,2
28696,PG0312,5
28697,PG0312,5
28703,PG0312,4
28707,PG0312,10
28708,PG0312,2
28709,PG0040,1
28710,PG0040,2
28711,PG0040,224
28715,PG0040,5
28719,PG0040,6
28721,PG0040,2
28728,PG0040,3
28729,PG0040,3
28733,PG0040,6
28736,PG0040,3
28737,PG0040,4
28743,PG0040,3
28744,PG0040,2
28745,PG0040,5
28746,PG0040,163
28749,PG0040,4
28750,PG0040,6
28751,PG0040,5
28752,PG0040,2
28753,PG0040,3
28754,PG0040,2
28755,PG0040,1
28757,PG0040,4
28759,PG0040,3
28760,PG0040,4
28763,PG0040,6
28765,PG0040,1
28767,PG0040,4
28769,PG0040,2
28772,PG0692,3
28773,PG0692,188
28774,PG0692,3
28776,PG0692,2
28778,PG0692,3
28779,PG0692,3
28781,PG0692,3
28782,PG0692,213
28784,PG0692,7
28788,PG0692,6
28795,PG0692,6
28796,PG0692,6
28797,PG0692,2
28800,PG0692,6
28801,PG0692,193
28802,PG0692,3
28805,PG0692,3
28807,PG0692,5
28809,PG0692,4
28811,PG0692,5
28812,PG0692,6
28813,PG0692,2
28815,PG0692,3
28817,PG0692,4
28819,PG0692,1
28821,PG0692,6
28823,PG0692,2
28824,PG0692,8
28826,PG0692,2
28829,PG0692,3
28834,PG0177,2
28835,PG0177,2
28836,PG0177,2
28837,PG0177,2
28843,PG0177,1
28847,PG0177,2
28852,PG0177,1
28855,PG0177,1
28857,PG0177,2
28858,PG0177,3
28859,PG0177,4
28861,PG0177,182
28864,PG0177,4
28865,PG0177,3
28866,PG0177,6
28868,PG0177,1
28869,PG0177,4
28870,PG0177,1
28871,PG0177,4
28873,PG0177,3
28874,PG0177,2
28875,PG0177,3
28877,PG0177,4
28878,PG0177,2
28883,PG0177,4
28884,PG0177,4
28885,PG0177,1
28887,PG0177,2
28893,PG0242,4
28895,PG0242,172
28898,PG0242,2
28900,PG0242,4
28902,PG0242,3
28904,PG0242,3
28907,PG0242,3
28909,PG0242,198
28912,PG0242,3
28913,PG0242,225
28915,PG0242,2
28917,PG0242,4
28919,PG0242,1
28921,PG0242,7
28923,PG0242,5
28926,PG0242,3
28928,PG0242,3
28929,PG0242,2
28933,PG0242,1
28934,PG0242,5
28935,PG0242,4
28938,PG0242,2
28939,PG0242,3
28940,PG0242,2
28941,PG0242,3
28942,PG0242,2
28943,PG0242,4
28946,PG0242,207
28948,PG0242,232
28949,PG0242,2
28953,PG0489,2
28956,PG0489,2
28958,PG0489,191
28960,PG0489,182
28961,PG0489,7
28962,PG0489,2
28964,PG0489,2
28965,PG0489,1
28966,PG0489,4
28968,PG0489,3
28973,PG0489,3
28976,PG0489,2
28979,PG0489,6
28980,PG0489,2
28982,PG0489,5
28984,PG0489,212
28985,PG0489,1
28986,PG0489,4
28990,PG0489,2
28992,PG0489,4
28993,PG0489,2
28995,PG0489,1
28999,PG0489,2
29000,PG0489,2
29001,PG0489,2
29005,PG0489,2
29006,PG0489,4
29007,PG0489,4
29010,PG0489,3
29012,PG0489,2
29016,PG0666,6
29019,PG0666,1
29020,PG0666,4
29022,PG0666,2
29023,PG0666,3
29026,PG0666,3
29027,PG0666,2
29029,PG0666,2
29030,PG0666,3
29031,PG0666,5
29032,PG0666,1
29033,PG0666,4
29034,PG0666,3
29036,PG0666,3
29037,PG0666,6
29040,PG0666,3
29043,PG0666,3
29044,PG0666,2
29047,PG0666,1
29049,PG0666,1
29050,PG0666,5
29056,PG0666,1
29058,PG0666,1
29060,PG0666,6
29061,PG0666,1
29065,PG0666,5
29068,PG0666,1
29070,PG0666,2
29071,PG0666,3
29072,PG0666,3
29073,PG0666,3
29075,PG0254,2
29080,PG0254,188
29081,PG0254,3
29082,PG0254,1
29083,PG0254,2
29084,PG0254,2
29085,PG0254,3
29087,PG0254,171
29093,PG0254,3
29095,PG0254,4
29096,PG0254,3
29097,PG0254,3
29098,PG0254,5
29100,PG0254,5
29103,PG0254,3
29105,PG0254,2
29107,PG0254,4
29112,PG0254,6
29114,PG0254,4
29115,PG0254,4
29117,PG0254,1
29122,PG0254,3
29124,PG0254,5
29125,PG0254,3
29126,PG0254,1
29127,PG0254,2
29129,PG0254,3
29131,PG0254,3
29134,PG0254,4
29135,PG0254,4
29136,PG0197,3
29138,PG0197,2
29140,PG0197,2
29141,PG0197,6
29142,PG0197,3
29146,PG0197,3
29147,PG0197,4
29148,PG0197,3
29149,PG0197,197
29150,PG0197,2
29151,PG0197,7
29158,PG0197,1
29160,PG0197,4
29162,PG0197,3
29163,PG0197,4
29164,PG0197,2
29169,PG0197,5
29170,PG0197,4
29175,PG0197,4
29176,PG0197,2
29177,PG0197,188
29178,PG0197,3
29182,PG0197,2
29183,PG0197,3
29186,PG0197,2
29187,PG0197,2
29193,PG0197,2
29195,PG0197,2
29197,PG0506,3
29203,PG0506,7
29206,PG0506,3
29207,PG0506,2
29208,PG0506,2
29210,PG0506,3
29215,PG0506,1
29219,PG0506,1
29220,PG0506,1
29221,PG0506,3
29222,PG0506,1
29226,PG0506,1
29228,PG0506,6
29230,PG0506,2
29231,PG0506,2
29232,PG0506,3
29233,PG0506,3
29234,PG0506,5
29235,PG0506,4
29236,PG0506,1
29238,PG0506,4
29239,PG0506,2
29244,PG0506,5
29246,PG0506,3
29247,PG0506,3
29248,PG0506,3
29249,PG0506,2
29250,PG0506,6
29256,PG0506,2
29257,PG0506,2
29258,PG0334,1
29260,PG0334,2
29262,PG0334,1
29263,PG0334,1
29265,PG0334,3
29271,PG0334,2
29273,PG0334,5
29275,PG0381,1
29276,PG0381,1
29277,PG0381,2
29279,PG0381,5
29283,PG0381,3
29286,PG0381,1
29287,PG0381,3
29288,PG0381,4
29289,PG0381,1
29293,PG0455,178
29294,PG0455,2
29295,PG0455,2
29296,PG0455,4
29299,PG0455,3
29301,PG0455,3
29302,PG0455,4
29306,PG0455,4
29307,PG0455,3
29309,PG0455,5
29310,PG0455,1
29313,PG0455,7
29314,PG0455,6
29317,PG0455,1
29319,PG0455,1
29320,PG0455,4
29323,PG0455,4
29330,PG0455,5
29331,PG0455,175
29334,PG0455,3
29335,PG0455,2
29337,PG0455,2
29338,PG0455,4
29340,PG0455,4
29341,PG0455,2
29342,PG0455,3
29343,PG0455,1
29347,PG0455,4
29348,PG0455,4
29351,PG0455,3
29353,PG0455,6
29354,PG0131,3
29355,PG0131,7
29356,PG0131,6
29358,PG0131,2
29359,PG0131,3
29360,PG0131,3
29362,PG0131,2
29365,PG0131,4
29366,PG0131,3
29371,PG0131,1
29372,PG0131,2
29377,PG0131,4
29381,PG0131,3
29383,PG0131,1
29384,PG0131,3
29386,PG0131,4
29387,PG0131,4
29388,PG0131,4
29393,PG0131,4
29395,PG0131,4
29398,PG0131,5
29402,PG0131,1
29403,PG0131,2
29405,PG0131,2
29406,PG0131,2
29407,PG0131,2
29408,PG0131,1
29410,PG0131,4
29411,PG0131,3
29414,PG0131,4
29416,PG0613,4
29417,PG0613,2
29418,PG0613,9
29419,PG0613,5
29422,PG0613,1
29423,PG0613,2
29425,PG0613,1
29428,PG0613,4
29433,PG0065,4
29435,PG0065,3
29436,PG0065,2
29439,PG0065,5
29442,PG0065,4
29443,PG0065,5
29444,PG0065,4
29446,PG0065,3
29448,PG0065,1
29450,PG0065,8
29452,PG0065,3
29454,PG0065,3
29457,PG0065,4
29461,PG0532,2
29462,PG0532,5
29463,PG0532,2
29464,PG0532,7
29468,PG0532,4
29470,PG0532,2
29471,PG0532,1
29472,PG0532,3
29475,PG0532,4
29477,PG0310,1
29479,PG0310,3
29483,PG0310,5
29484,PG0310,4
29485,PG0310,4
29487,PG0310,2
29489,PG0310,4
29490,PG0310,4
29491,PG0310,5
29494,PG0310,4
29495,PG0310,4
29499,PG0310,2
29501,PG0310,7
29502,PG0310,2
29503,PG0449,6
29504,PG0449,2
29506,PG0449,5
29507,PG0449,4
29510,PG0449,2
29511,PG0449,4
29516,PG0449,2
29518,PG0449,4
29519,PG0449,1
29521,PG0449,4
29523,PG0449,1
29524,PG0449,3
29525,PG0449,1
29527,PG0449,4
29529,PG0067,3
29530,PG0067,3
29531,PG0067,5
29532,PG0067,2
29533,PG0067,2
29538,PG0067,3
29539,PG0067,3
29540,PG0067,6
29541,PG0067,162
29543,PG0067,2
29545,PG0067,2
29546,PG0067,1
29550,PG0067,2
29551,PG0067,4
29556,PG0067,2
29558,PG0067,2
29560,PG0067,7
29561,PG0067,4
29562,PG0067,1
29565,PG0067,3
29566,PG0067,3
29567,PG0067,3
29568,PG0067,2
29573,PG0067,3
29577,PG0067,2
29581,PG0067,4
29582,PG0067,2
29584,PG0067,2
29585,PG0067,2
29590,PG0260,3
29591,PG0260,2
29593,PG0260,232
29594,PG0260,2
29598,PG0260,2
29601,PG0260,3
29602,PG0260,1
29606,PG0260,3
29607,PG0260,4
29609,PG0260,4
29611,PG0260,2
29612,PG0260,5
29614,PG0260,2
29616,PG0260,3
29617,PG0092,1
29621,PG0092,1
29622,PG0092,3
29623,PG0092,1
29624,PG0092,3
29626,PG0516,2
29627,PG0516,2
29633,PG0516,2
29634,PG0516,209
29638,PG0516,4
29639,PG0516,6
29640,PG0516,5
29643,PG0516,2
29644,PG0516,3
29645,PG0516,3
29646,PG0516,6
29647,PG0516,4
29648,PG0516,1
29649,PG0516,3
29651,PG0516,5
29652,PG0516,4
29654,PG0516,1
29656,PG0516,3
29658,PG0516,3
29663,PG0516,1
29664,PG0516,7
29665,PG0516,6
29669,PG0516,2
29671,PG0516,6
29672,PG0516,5
29674,PG0516,3
29675,PG0516,3
29678,PG0516,5
29682,PG0516,4
29685,PG0516,4
29686,PG0516,2
29690,PG0656,3
29693,PG0656,3
29696,PG0656,6
29698,PG0656,5
29702,PG0656,4
29704,PG0656,4
29705,PG0656,5
29706,PG0656,2
29707,PG0656,1
29708,PG0656,5
29709,PG0656,2
29713,PG0656,1
29714,PG0656,1
29717,PG0656,3
29721,PG0656,3
29722,PG0656,4
29723,PG0656,7
29724,PG0656,6
29725,PG0656,5
29731,PG0656,4
29732,PG0656,2
29733,PG0656,5
29734,PG0656,3
29735,PG0656,4
29736,PG0656,5
29738,PG0656,3
29743,PG0656,2
29745,PG0656,1
29746,PG0656,4
29748,PG0167,4
29750,PG0167,2
29752,PG0167,5
29754,PG0167,6
29761,PG0167,3
29763,PG0167,5
29765,PG0167,7
29766,PG0167,3
29768,PG0167,3
29770,PG0167,4
29772,PG0167,1
29773,PG0167,7
29774,PG0167,2
29775,PG0167,7
29777,PG0167,1
29779,PG0167,4
29782,PG0167,7
29784,PG0167,3
29785,PG0167,6
29786,PG0167,1
29787,PG0167,1
29791,PG0167,7
29794,PG0167,2
29796,PG0167,1
29797,PG0167,4
29799,PG0167,1
29800,PG0167,3
29806,PG0167,4
29808,PG0167,1
29809,PG0622,7
29811,PG0622,6
29812,PG0622,5
29815,PG0622,224
29820,PG0622,5
29821,PG0622,3
29822,PG0622,3
29823,PG0622,4
29824,PG0622,6
29828,PG0622,192
29831,PG0622,5
29832,PG0622,2
29833,PG0622,5
29837,PG0622,7
29841,PG0622,177
29844,PG0622,3
29848,PG0622,4
29850,PG0622,5
29854,PG0622,1
29857,PG0622,2
29859,PG0622,5
29861,PG0622,5
29862,PG0622,1
29863,PG0622,3
29864,PG0622,3
29866,PG0622,2
29867,PG0622,2
29868,PG0622,4
29869,PG0622,2
29872,PG0363,3
29873,PG0363,1
29875,PG0363,4
29877,PG0363,3
29880,PG0363,2
29882,PG0363,3
29885,PG0363,3
29886,PG0363,3
29889,PG0003,2
29890,PG0003,2
29894,PG0003,5
29898,PG0003,4
29899,PG0003,2
29900,PG0003,3
29901,PG0003,2
29902,PG0003,2
29903,PG0003,4
29911,PG0385,196
29912,PG0386,4
29913,PG0387,3
29914,PG0387,6
29915,PG0386,1
29916,PG0387,222
29917,PG0385,2
29918,PG0386,235
29919,PG0385,1
29920,PG0386,1
29921,PG0387,3
29922,PG0386,4
29923,PG0385,1
29927,PG0387,4
29928,PG0386,3
29932,PG0385,1
29934,PG0386,3
29935,PG0385,2
29937,PG0385,2
29938,PG0386,2
29939,PG0387,5
29941,PG0386,3
29942,PG0387,3
29944,PG0387,5
29945,PG0385,2
29950,PG0387,5
29960,PG0387,193
29961,PG0386,5
29962,PG0385,173
29967,PG0385,3
29968,PG0387,5
29969,PG0386,3
29970,PG0385,2
29974,PG0385,2
29975,PG0386,5
29980,PG0387,3
29987,PG0385,4
29989,PG0386,2
29990,PG0387,1
29992,PG0387,6
29993,PG0385,7
29994,PG0385,182
29995,PG0386,195
29996,PG0387,3
29997,PG0386,1
29998,PG0387,1
29999,PG0387,4
30004,PG0386,3
30005,PG0385,4
30008,PG0387,3
30009,PG0386,2
30010,PG0387,3
30011,PG0385,3
30012,PG0387,4
30013,PG0387,4
30014,PG0385,5
30015,PG0386,3
30017,PG0387,7
30018,PG0387,8
30019,PG0387,3
30020,PG0386,2
30021,PG0386,7
30022,PG0385,3
30025,PG0385,4
30026,PG0386,4
30027,PG0385,2
30037,PG0387,2
30038,PG0385,1
30039,PG0386,4
30040,PG0385,4
30041,PG0386,2
30047,PG0387,4
30048,PG0385,6
30059,PG0385,5
30064,PG0387,1
30065,PG0386,4
30067,PG0385,2
30069,PG0387,5
30070,PG0386,2
30071,PG0386,2
30072,PG0385,2
30073,PG0387,5
30077,PG0386,3
30081,PG0387,2
30084,PG0387,3
30085,PG0386,1
30086,PG0385,3
30095,PG0238,1
30098,PG0237,3
30101,PG0237,2
30102,PG0238,5
30103,PG0237,221
30105,PG0238,1
30106,PG0238,4
30115,PG0237,3
30126,PG0236,1
30129,PG0237,6
30130,PG0238,5
30132,PG0236,5
30133,PG0237,3
30137,PG0237,1
30141,PG0236,1
30142,PG0236,3
30144,PG0238,1
30145,PG0237,3
30146,PG0238,2
30149,PG0238,1
30151,PG0236,4
30154,PG0237,5
30156,PG0238,2
30158,PG0237,2
30160,PG0236,4
30162,PG0237,3
30163,PG0238,8
30164,PG0236,3
30166,PG0238,1
30167,PG0237,1
30168,PG0238,4
30169,PG0236,4
30179,PG0238,2
30182,PG0236,3
30183,PG0238,5
30184,PG0238,4
30186,PG0237,2
30187,PG0238,3
30188,PG0238,4
30189,PG0237,6
30191,PG0236,4
30196,PG0237,1
30202,PG0237,3
30203,PG0236,4
30204,PG0236,5
30205,PG0236,166
30206,PG0238,1
30207,PG0237,5
30208,PG0236,1
30209,PG0238,3
30211,PG0236,3
30212,PG0237,4
30213,PG0236,4
30214,PG0238,7
30216,PG0237,3
30217,PG0237,172
30218,PG0238,4
30219,PG0237,3
30220,PG0237,1
30223,PG0238,4
30224,PG0236,3
30226,PG0238,2
30227,PG0238,2
30229,PG0237,4
30230,PG0236,1
30232,PG0236,3
30233,PG0236,3
30235,PG0236,3
30236,PG0238,4
30237,PG0237,2
30238,PG0237,1
30239,PG0236,4
30241,PG0236,3
30242,PG0236,4
30243,PG0236,2
30247,PG0238,209
30252,PG0237,3
30253,PG0238,4
30255,PG0237,1
30256,PG0238,3
30257,PG0237,4
30259,PG0238,8
30261,PG0237,3
30262,PG0237,2
30266,PG0236,3
30269,PG0238,6
30271,PG0163,3
30272,PG0162,3
30273,PG0161,6
30277,PG0161,2
30278,PG0162,2
30280,PG0163,3
30281,PG0162,2
30282,PG0161,8
30286,PG0161,5
30287,PG0162,3
30288,PG0163,1
30289,PG0163,1
30290,PG0162,5
30291,PG0161,200
30296,PG0162,2
30297,PG0161,3
30298,PG0161,4
30299,PG0162,3
30300,PG0163,4
30307,PG0163,8
30308,PG0162,1
30309,PG0161,2
30310,PG0161,2
30311,PG0162,1
30312,PG0163,4
30313,PG0163,4
30314,PG0162,5
30315,PG0161,4
30316,PG0161,1
30317,PG0162,1
30322,PG0163,2
30323,PG0162,4
30324,PG0161,3
30328,PG0161,6
30329,PG0162,4
30330,PG0163,4
30331,PG0163,5
30332,PG0162,3
30333,PG0161,3
30334,PG0161,4
30335,PG0162,1
30336,PG0163,3
30339,PG0163,5
30340,PG0162,2
30341,PG0161,1
30345,PG0161,4
30346,PG0162,1
30347,PG0163,2
30348,PG0163,3
30349,PG0162,1
30350,PG0161,5
30356,PG0163,3
30357,PG0163,3
30358,PG0162,5
30359,PG0161,4
30366,PG0163,2
30367,PG0162,4
30368,PG0161,4
30372,PG0163,2
30373,PG0162,5
30374,PG0161,2
30381,PG0163,1
30382,PG0162,4
30383,PG0161,3
30391,PG0163,3
30392,PG0162,5
30393,PG0161,4
30400,PG0163,1
30401,PG0162,3
30402,PG0161,3
30409,PG0163,204
30410,PG0162,2
30411,PG0161,4
30415,PG0163,2
30416,PG0162,3
30417,PG0161,180
30428,PG0163,2
30429,PG0162,3
30430,PG0161,6
30434,PG0163,2
30435,PG0162,4
30436,PG0161,2
30444,PG0163,3
30445,PG0162,4
30446,PG0161,2
30450,PG0163,1
30452,PG0161,3
30453,PG0649,1
30456,PG0649,4
30458,PG0649,2
30462,PG0649,187
30463,PG0649,7
30465,PG0649,3
30466,PG0649,4
30471,PG0649,3
30472,PG0649,2
30473,PG0649,3
30475,PG0649,6
30479,PG0649,6
30482,PG0649,1
30484,PG0649,3
30485,PG0649,2
30488,PG0649,3
30491,PG0649,4
30494,PG0649,5
30495,PG0649,1
30497,PG0649,2
30498,PG0649,6
30499,PG0649,209
30502,PG0649,4
30504,PG0649,1
30505,PG0649,5
30506,PG0649,5
30507,PG0649,2
30508,PG0649,5
30509,PG0649,5
30510,PG0649,1
30511,PG0649,4
30514,PG0562,1
30516,PG0562,5
30517,PG0562,6
30519,PG0562,3
30520,PG0562,2
30521,PG0562,5
